source,target,Kind
A431,A2358,ff
A431,A5630,ff
A431,A1925,ff
A431,A1673,ff
A431,A3769,ff
A431,A4813,ff
A431,A4930,ff
A431,A1359,ff
A431,A6190,ff
A431,A5989,ff
A431,A5515,ff
A431,A5624,ff
A431,A1437,ff
A431,A3910,ff
A2238,A2573,ff
A431,A1159,ff
A431,A2281,ff
A431,A6365,ff
A431,A3346,ff
A431,A4251,ff
A431,A1358,ff
A431,A1585,ff
A431,A6323,ff
A431,A6071,ff
A6215,A1473,ff
A431,A3925,ff
A431,A2793,ff
A177,A1657,ff
A3798,A4201,ff
A3798,A4357,ff
A3798,A5699,ff
A3798,A2909,ff
A3798,A627,ff
A1928,A2307,ff
A3798,A1284,ff
A3798,A1911,ff
A3798,A2471,ff
A3798,A2159,ff
A3507,A3555,ff
A3798,A2326,ff
A3798,A5499,ff
A2155,A3515,ff
A1504,A4572,ff
A1504,A4100,ff
A1504,A795,ff
A1219,A3807,ff
A4262,A1159,ff
A2662,A3798,ff
A2662,A25,ff
A2662,A1317,ff
A2662,A6295,ff
A2662,A3192,ff
A2662,A354,ff
A2824,A3618,ff
A5487,A2326,ff
A2662,A5861,ff
A2662,A3618,ff
A2662,A601,ff
A2557,A3798,ff
A2557,A3605,ff
A2557,A716,ff
A2557,A1071,ff
A2557,A5989,ff
A3658,A5787,ff
A47,A3555,ff
A47,A5989,ff
A47,A5419,ff
A47,A6018,ff
A270,A2797,ff
A270,A3254,ff
A270,A3427,ff
A270,A2943,ff
A270,A2095,ff
A270,A1764,ff
A270,A1559,ff
A270,A5407,ff
A617,A2525,ff
A617,A1466,ff
A617,A3798,ff
A617,A494,ff
A617,A1805,ff
A617,A3605,ff
A617,A5839,ff
A6171,A3206,ff
A617,A4781,ff
A864,A3982,ff
A864,A4026,ff
A544,A3798,ff
A6025,A3852,ff
A6025,A3798,ff
A6025,A4291,ff
A6025,A5599,ff
A6025,A3769,ff
A6025,A5849,ff
A6025,A3618,ff
A6025,A4983,ff
A6025,A2492,ff
A4035,A6226,ff
A4035,A3798,ff
A4035,A2565,ff
A4035,A2989,ff
A4035,A5989,ff
A4035,A3618,ff
A4035,A4475,ff
A4035,A1388,ff
A12,A2912,ff
A1285,A3798,ff
A3072,A3587,ff
A4685,A4412,ff
A4685,A3317,ff
A2824,A242,ff
A4685,A2698,ff
A4685,A5013,ff
A4685,A3191,ff
A4685,A5779,ff
A1709,A2317,ff
A2363,A4973,ff
A4685,A3373,ff
A4685,A4618,ff
A4685,A4973,ff
A4685,A3555,ff
A4685,A5400,ff
A4685,A716,ff
A4685,A6165,ff
A4685,A6030,ff
A4685,A5499,ff
A4685,A2257,ff
A4685,A3456,ff
A3468,A5639,ff
A2363,A3299,ff
A4685,A3299,ff
A4685,A2363,ff
A4685,A2550,ff
A4685,A5989,ff
A4685,A909,ff
A2067,A5631,ff
A4685,A2484,ff
A4685,A5419,ff
A4685,A1355,ff
A4685,A2416,ff
A4685,A167,ff
A4685,A699,ff
A4685,A3672,ff
A1709,A3798,ff
A4685,A2513,ff
A4685,A2573,ff
A4685,A4961,ff
A4685,A2477,ff
A4685,A2370,ff
A4685,A6200,ff
A4685,A5311,ff
A4685,A4983,ff
A4685,A5923,ff
A4685,A1695,ff
A4685,A2384,ff
A4685,A203,ff
A4685,A1825,ff
A4685,A3275,ff
A4685,A3291,ff
A4685,A4424,ff
A4685,A3738,ff
A4685,A3203,ff
A4685,A3182,ff
A4685,A1966,ff
A4685,A3612,ff
A4685,A2912,ff
A2763,A3798,ff
A5047,A3798,ff
A5047,A25,ff
A4420,A1159,ff
A4420,A5585,ff
A1673,A3412,ff
A3509,A3798,ff
A3509,A4652,ff
A3509,A242,ff
A3509,A1477,ff
A3509,A3851,ff
A3509,A1850,ff
A3509,A5725,ff
A1839,A3452,ff
A2025,A3798,ff
A2025,A3555,ff
A2025,A919,ff
A2025,A3275,ff
A1463,A4404,ff
A907,A1606,ff
A907,A2531,ff
A907,A1796,ff
A907,A1880,ff
A907,A4814,ff
A907,A3798,ff
A907,A5368,ff
A907,A429,ff
A907,A4809,ff
A907,A2647,ff
A907,A2280,ff
A907,A1805,ff
A907,A4240,ff
A907,A3605,ff
A907,A5788,ff
A907,A4349,ff
A907,A3555,ff
A907,A6050,ff
A907,A716,ff
A907,A2588,ff
A907,A4222,ff
A907,A6090,ff
A907,A2550,ff
A907,A5989,ff
A907,A1159,ff
A907,A3618,ff
A907,A3571,ff
A907,A1029,ff
A4501,A6185,ff
A2996,A5345,ff
A2996,A3798,ff
A2996,A2845,ff
A2996,A2149,ff
A5468,A1501,ff
A2996,A5989,ff
A2996,A2628,ff
A2457,A5221,ff
A2675,A1627,ff
A2675,A3798,ff
A2675,A961,ff
A4240,A5499,ff
A2675,A3299,ff
A2675,A5989,ff
A2675,A5442,ff
A2675,A5167,ff
A2675,A6091,ff
A2675,A5013,ff
A5011,A3852,ff
A5011,A3798,ff
A5011,A6280,ff
A5011,A4240,ff
A5011,A5989,ff
A5011,A1585,ff
A4112,A3798,ff
A4112,A4789,ff
A6042,A864,ff
A6042,A4026,ff
A4156,A3798,ff
A1427,A716,ff
A2124,A781,ff
A1880,A3587,ff
A1880,A4796,ff
A1880,A1173,ff
A1880,A3434,ff
A1880,A3852,ff
A1880,A2525,ff
A1880,A3430,ff
A1880,A2644,ff
A1880,A3798,ff
A1880,A1504,ff
A1880,A1975,ff
A1880,A5368,ff
A1880,A1741,ff
A1880,A6319,ff
A1880,A4473,ff
A1880,A1473,ff
A1880,A4809,ff
A1880,A4240,ff
A1880,A2950,ff
A1880,A1840,ff
A1880,A4794,ff
A1880,A5366,ff
A1880,A2814,ff
A1880,A5782,ff
A1880,A3605,ff
A1880,A3555,ff
A1880,A2841,ff
A1880,A2202,ff
A1880,A1071,ff
A1880,A2272,ff
A1880,A1458,ff
A1880,A4227,ff
A1880,A3991,ff
A1880,A2550,ff
A1880,A5989,ff
A1880,A4010,ff
A1880,A5135,ff
A1880,A5222,ff
A1880,A3618,ff
A1514,A203,ff
A1880,A4572,ff
A1880,A1126,ff
A1880,A4448,ff
A1880,A1263,ff
A1880,A2444,ff
A1880,A3738,ff
A1880,A5912,ff
A1880,A3118,ff
A1880,A389,ff
A3548,A5447,ff
A1880,A5434,ff
A1880,A4100,ff
A1880,A3807,ff
A1880,A5108,ff
A3788,A3798,ff
A3788,A5989,ff
A2171,A6129,ff
A3788,A414,ff
A3788,A2747,ff
A903,A2434,ff
A2599,A3798,ff
A4485,A3982,ff
A4485,A864,ff
A4485,A446,ff
A4485,A4026,ff
A4485,A648,ff
A5297,A1152,ff
A6208,A3942,ff
A3593,A3798,ff
A3593,A2940,ff
A3593,A3605,ff
A3593,A5026,ff
A3593,A5989,ff
A3593,A3786,ff
A4268,A3798,ff
A2578,A2672,ff
A5915,A5632,ff
A4983,A3798,ff
A81,A4291,ff
A3430,A3587,ff
A2444,A3503,ff
A3430,A1606,ff
A3430,A5635,ff
A3430,A3852,ff
A3430,A4814,ff
A3430,A431,ff
A3430,A1618,ff
A3430,A3798,ff
A3430,A1504,ff
A3430,A1975,ff
A3430,A69,ff
A69,A2401,ff
A3430,A5368,ff
A3430,A2449,ff
A3430,A3188,ff
A3430,A3271,ff
A3430,A1741,ff
A3430,A1019,ff
A3430,A4768,ff
A3430,A6319,ff
A3430,A4473,ff
A3430,A3166,ff
A3430,A828,ff
A3430,A4014,ff
A4650,A3798,ff
A3430,A4794,ff
A3430,A5366,ff
A3430,A869,ff
A4376,A3272,ff
A4376,A3798,ff
A4376,A716,ff
A4376,A4588,ff
A4376,A5989,ff
A4376,A5419,ff
A1975,A2525,ff
A4274,A2871,ff
A4274,A5989,ff
A4274,A3618,ff
A4030,A297,ff
A4030,A716,ff
A2904,A5989,ff
A4030,A354,ff
A5319,A1873,ff
A3070,A472,ff
A4212,A3798,ff
A5446,A3128,ff
A5446,A1159,ff
A5446,A5442,ff
A5446,A1585,ff
A5446,A5449,ff
A6049,A3175,ff
A6049,A5319,ff
A6049,A2408,ff
A6049,A1071,ff
A6049,A6090,ff
A6049,A2272,ff
A2224,A6326,ff
A2224,A5447,ff
A2224,A1866,ff
A2224,A5518,ff
A2224,A1250,ff
A2224,A813,ff
A2224,A5664,ff
A2224,A6382,ff
A2224,A4180,ff
A2577,A3852,ff
A2577,A2525,ff
A2577,A1466,ff
A2577,A3272,ff
A2577,A5319,ff
A2577,A431,ff
A2577,A1618,ff
A2577,A3798,ff
A2577,A494,ff
A2577,A691,ff
A2577,A5368,ff
A2577,A5169,ff
A2577,A359,ff
A2577,A1741,ff
A2577,A3259,ff
A2577,A175,ff
A2577,A1091,ff
A2577,A2109,ff
A2577,A5732,ff
A2577,A4809,ff
A2577,A739,ff
A2577,A4240,ff
A2577,A3317,ff
A2577,A3905,ff
A2577,A4973,ff
A2577,A3605,ff
A2577,A5788,ff
A2577,A3555,ff
A2577,A884,ff
A593,A5868,ff
A3611,A5439,ff
A3611,A742,ff
A3611,A1874,ff
A3611,A3803,ff
A1618,A3587,ff
A1618,A6257,ff
A1618,A837,ff
A1618,A3852,ff
A1618,A2525,ff
A1618,A3798,ff
A1618,A1504,ff
A1618,A1975,ff
A1618,A69,ff
A1618,A3927,ff
A1618,A5368,ff
A1618,A2449,ff
A1618,A1286,ff
A1618,A3188,ff
A1618,A1741,ff
A1618,A2895,ff
A1618,A6244,ff
A1618,A1019,ff
A1618,A13,ff
A2904,A1797,ff
A2904,A1159,ff
A2989,A798,ff
A2904,A1570,ff
A2904,A2292,ff
A2904,A1011,ff
A2904,A2492,ff
A2904,A5646,ff
A2904,A769,ff
A2904,A3291,ff
A2904,A3806,ff
A2904,A472,ff
A1289,A5137,ff
A1289,A3798,ff
A1289,A2647,ff
A1289,A3233,ff
A1289,A716,ff
A1289,A2550,ff
A1289,A4194,ff
A1289,A5926,ff
A669,A3191,ff
A669,A5787,ff
A669,A2205,ff
A669,A2535,ff
A669,A2485,ff
A669,A3235,ff
A669,A486,ff
A76,A3798,ff
A669,A5013,ff
A669,A1788,ff
A3927,A3798,ff
A3927,A5039,ff
A3927,A3605,ff
A3721,A5989,ff
A494,A1466,ff
A494,A5124,ff
A494,A5892,ff
A494,A537,ff
A5368,A12,ff
A494,A3605,ff
A2312,A3798,ff
A3416,A3798,ff
A5368,A2401,ff
A5368,A6143,ff
A5368,A4100,ff
A5368,A2912,ff
A5368,A3883,ff
A1701,A3798,ff
A1701,A5989,ff
A4712,A2525,ff
A4712,A3230,ff
A4712,A3259,ff
A4712,A582,ff
A4712,A5186,ff
A4712,A6361,ff
A4712,A3555,ff
A4712,A716,ff
A4712,A5989,ff
A4712,A61,ff
A4712,A5449,ff
A4712,A5372,ff
A4712,A4983,ff
A4712,A650,ff
A4712,A1488,ff
A1393,A3555,ff
A4712,A5097,ff
A4712,A1388,ff
A4712,A3883,ff
A6396,A4721,ff
A6396,A3798,ff
A6396,A716,ff
A6396,A5989,ff
A4290,A3798,ff
A3050,A5321,ff
A3050,A2531,ff
A3050,A4814,ff
A3050,A3070,ff
A3050,A3798,ff
A3050,A5403,ff
A2295,A5788,ff
A3050,A4240,ff
A3050,A3555,ff
A3050,A5449,ff
A3050,A2078,ff
A643,A5989,ff
A883,A2522,ff
A643,A2016,ff
A643,A3618,ff
A3188,A2821,ff
A3188,A4010,ff
A3188,A3206,ff
A3188,A1159,ff
A3188,A2912,ff
A3188,A795,ff
A3188,A3807,ff
A3271,A5137,ff
A3271,A6257,ff
A3271,A5765,ff
A3271,A837,ff
A3271,A3852,ff
A3271,A6244,ff
A3271,A1019,ff
A3271,A2397,ff
A3271,A6319,ff
A3271,A1219,ff
A3271,A3073,ff
A3271,A2672,ff
A3271,A308,ff
A3271,A39,ff
A3271,A3943,ff
A3271,A6333,ff
A3271,A3555,ff
A3366,A3618,ff
A3366,A1778,ff
A3366,A1432,ff
A3258,A3852,ff
A3258,A3798,ff
A3258,A3618,ff
A4215,A3798,ff
A4215,A5989,ff
A4215,A3618,ff
A3393,A1796,ff
A3393,A3798,ff
A3393,A543,ff
A2109,A1618,ff
A939,A3798,ff
A939,A494,ff
A939,A4240,ff
A939,A3605,ff
A939,A1205,ff
A1205,A3605,ff
A3102,A4790,ff
A3102,A3478,ff
A3102,A716,ff
A3102,A3299,ff
A5891,A3798,ff
A1271,A43,ff
A1271,A3798,ff
A1271,A3299,ff
A1271,A5989,ff
A1271,A3956,ff
A2532,A3185,ff
A2532,A3798,ff
A2566,A3798,ff
A1575,A3852,ff
A1575,A4814,ff
A1575,A3798,ff
A1575,A1473,ff
A1575,A4240,ff
A1575,A3605,ff
A1575,A3555,ff
A4573,A716,ff
A4335,A3373,ff
A4335,A6050,ff
A4335,A716,ff
A4335,A5989,ff
A3550,A1250,ff
A424,A3798,ff
A424,A5989,ff
A2506,A2117,ff
A2506,A3798,ff
A2506,A3555,ff
A2506,A5989,ff
A2506,A190,ff
A746,A3798,ff
A746,A3555,ff
A746,A716,ff
A746,A1659,ff
A746,A2550,ff
A746,A5989,ff
A746,A3291,ff
A1765,A3798,ff
A1765,A873,ff
A51,A3852,ff
A51,A3798,ff
A51,A3555,ff
A51,A1925,ff
A2952,A3618,ff
A51,A5989,ff
A84,A3852,ff
A84,A3798,ff
A84,A6395,ff
A84,A5732,ff
A84,A5788,ff
A5497,A5989,ff
A5170,A3798,ff
A5170,A5989,ff
A6247,A716,ff
A3411,A5137,ff
A3411,A3798,ff
A3411,A5039,ff
A3411,A2647,ff
A3411,A3555,ff
A3411,A1697,ff
A3411,A5989,ff
A3411,A1585,ff
A3411,A641,ff
A1093,A1032,ff
A5424,A716,ff
A691,A3798,ff
A691,A3605,ff
A691,A5989,ff
A691,A1585,ff
A691,A4655,ff
A4024,A3798,ff
A873,A1159,ff
A873,A5449,ff
A902,A3605,ff
A4809,A3216,ff
A1393,A6050,ff
A873,A2771,ff
A5368,A3587,ff
A5368,A2578,ff
A5368,A6257,ff
A5368,A837,ff
A5368,A3798,ff
A5368,A1504,ff
A5368,A3188,ff
A5368,A1741,ff
A5368,A2895,ff
A5368,A6244,ff
A5368,A4768,ff
A5368,A2989,ff
A5368,A5113,ff
A5368,A1219,ff
A5368,A4473,ff
A5368,A3073,ff
A5368,A5847,ff
A5368,A1671,ff
A5368,A1473,ff
A5368,A225,ff
A5368,A828,ff
A5368,A2280,ff
A5368,A4240,ff
A5368,A2950,ff
A5368,A4014,ff
A5368,A1840,ff
A5368,A4794,ff
A5368,A5366,ff
A5368,A3989,ff
A5368,A5782,ff
A5368,A1524,ff
A5368,A5289,ff
A5368,A5788,ff
A5368,A3555,ff
A5368,A25,ff
A5368,A5884,ff
A5368,A1367,ff
A5368,A4372,ff
A5368,A371,ff
A5368,A2841,ff
A5368,A1757,ff
A5368,A2202,ff
A5368,A5699,ff
A6295,A2492,ff
A5368,A5710,ff
A5368,A1515,ff
A5368,A5182,ff
A5368,A39,ff
A5368,A2278,ff
A5368,A1458,ff
A5368,A1217,ff
A5368,A2861,ff
A5368,A3991,ff
A5368,A4782,ff
A5368,A5989,ff
A5368,A4010,ff
A5368,A3206,ff
A5368,A2157,ff
A5368,A1159,ff
A5368,A5135,ff
A5368,A5222,ff
A5368,A3618,ff
A1234,A5788,ff
A1234,A4349,ff
A1234,A3555,ff
A1234,A4314,ff
A1234,A6050,ff
A1234,A2326,ff
A1234,A2550,ff
A1234,A5989,ff
A1234,A1159,ff
A929,A3798,ff
A929,A2647,ff
A929,A3943,ff
A929,A4559,ff
A929,A5013,ff
A3230,A3587,ff
A3230,A3852,ff
A3230,A3798,ff
A3230,A494,ff
A3230,A582,ff
A3230,A716,ff
A4764,A4240,ff
A3650,A3798,ff
A3650,A3271,ff
A3650,A5403,ff
A3650,A225,ff
A3650,A2280,ff
A3650,A6361,ff
A3650,A3605,ff
A3650,A5794,ff
A3650,A6248,ff
A883,A472,ff
A953,A108,ff
A4221,A3852,ff
A4221,A3798,ff
A4221,A494,ff
A4221,A4892,ff
A4221,A4240,ff
A4221,A6050,ff
A4221,A1071,ff
A4221,A1773,ff
A4221,A5989,ff
A4221,A1159,ff
A4221,A1585,ff
A4221,A3618,ff
A1434,A3798,ff
A1434,A5039,ff
A1434,A716,ff
A1434,A5989,ff
A643,A3852,ff
A643,A6178,ff
A856,A3798,ff
A856,A4474,ff
A856,A5886,ff
A856,A437,ff
A856,A5989,ff
A2981,A5345,ff
A2981,A3798,ff
A2981,A1081,ff
A2981,A2845,ff
A2981,A2628,ff
A5721,A3798,ff
A172,A3798,ff
A172,A494,ff
A172,A4240,ff
A172,A776,ff
A172,A3605,ff
A172,A3555,ff
A172,A6050,ff
A172,A716,ff
A172,A371,ff
A172,A4222,ff
A172,A2440,ff
A172,A5500,ff
A106,A3114,ff
A172,A1159,ff
A5997,A3605,ff
A5997,A3555,ff
A5997,A6050,ff
A5997,A716,ff
A5997,A5989,ff
A3008,A2525,ff
A1163,A108,ff
A5997,A3618,ff
A5997,A2492,ff
A4789,A3798,ff
A2487,A4238,ff
A2487,A324,ff
A2487,A1540,ff
A6273,A3555,ff
A3188,A2578,ff
A3188,A2550,ff
A3271,A4821,ff
A3271,A3105,ff
A3271,A1473,ff
A3271,A4809,ff
A6360,A3555,ff
A3271,A5200,ff
A3013,A3778,ff
A3271,A5227,ff
A3271,A2280,ff
A3271,A1805,ff
A3271,A4240,ff
A3271,A1840,ff
A3271,A3373,ff
A3271,A3989,ff
A3271,A4520,ff
A3951,A3605,ff
A380,A5343,ff
A3271,A869,ff
A3271,A6050,ff
A3271,A716,ff
A3271,A2440,ff
A3271,A5631,ff
A3271,A2326,ff
A3271,A1773,ff
A3271,A1849,ff
A3271,A5343,ff
A3271,A1673,ff
A3271,A1543,ff
A3271,A4813,ff
A3271,A100,ff
A1912,A100,ff
A3271,A4782,ff
A3271,A3618,ff
A3271,A5342,ff
A3271,A1486,ff
A3271,A648,ff
A3271,A292,ff
A3271,A3571,ff
A3271,A2292,ff
A3271,A1293,ff
A3271,A1011,ff
A3271,A2492,ff
A3271,A3361,ff
A3271,A4448,ff
A3271,A3291,ff
A3271,A3738,ff
A779,A3555,ff
A779,A5639,ff
A779,A5989,ff
A779,A3618,ff
A779,A1486,ff
A779,A2931,ff
A779,A3729,ff
A779,A203,ff
A779,A1018,ff
A4079,A3798,ff
A4079,A3605,ff
A4079,A3555,ff
A4079,A3512,ff
A4079,A716,ff
A4079,A4813,ff
A4079,A5989,ff
A4079,A3618,ff
A2532,A25,ff
A2532,A2550,ff
A2532,A3618,ff
A2532,A2301,ff
A2532,A3956,ff
A2532,A3571,ff
A2532,A2401,ff
A3047,A5593,ff
A4505,A3798,ff
A4505,A3373,ff
A5169,A3852,ff
A5169,A3798,ff
A5169,A739,ff
A5169,A3618,ff
A5169,A2492,ff
A5169,A5243,ff
A5169,A1457,ff
A4527,A2401,ff
A2306,A1159,ff
A2479,A431,ff
A2479,A3798,ff
A2479,A4240,ff
A2479,A3512,ff
A2479,A5989,ff
A2479,A5515,ff
A2479,A1159,ff
A2479,A3346,ff
A2479,A1778,ff
A1761,A3798,ff
A3339,A3798,ff
A3339,A5941,ff
A555,A2434,ff
A555,A5167,ff
A555,A5758,ff
A1596,A3798,ff
A1596,A3605,ff
A1596,A128,ff
A2364,A4139,ff
A2364,A1559,ff
A3189,A2226,ff
A5415,A3798,ff
A5415,A2492,ff
A38,A3798,ff
A38,A3618,ff
A38,A3571,ff
A2415,A3798,ff
A3830,A5839,ff
A959,A2682,ff
A196,A3798,ff
A196,A4778,ff
A196,A1584,ff
A2275,A3837,ff
A2275,A4944,ff
A2275,A1250,ff
A2275,A2087,ff
A5300,A5906,ff
A5300,A3798,ff
A5300,A1529,ff
A5300,A540,ff
A5300,A5732,ff
A5300,A4839,ff
A5300,A5563,ff
A5300,A3191,ff
A5300,A3555,ff
A5300,A820,ff
A5300,A3943,ff
A5300,A3903,ff
A5300,A4194,ff
A5300,A6125,ff
A5300,A2016,ff
A5300,A486,ff
A5300,A6346,ff
A5300,A1534,ff
A4668,A6309,ff
A4668,A3798,ff
A4668,A2405,ff
A4668,A1291,ff
A4668,A4787,ff
A1710,A3798,ff
A1710,A5989,ff
A2061,A3798,ff
A3188,A6248,ff
A3188,A2651,ff
A3188,A2841,ff
A3188,A3618,ff
A3188,A5642,ff
A3188,A3300,ff
A3188,A1126,ff
A3188,A4527,ff
A3271,A5319,ff
A3271,A3798,ff
A3271,A3927,ff
A3271,A873,ff
A3271,A5368,ff
A3271,A5303,ff
A3271,A212,ff
A3271,A2146,ff
A3271,A5989,ff
A3271,A2067,ff
A3271,A4010,ff
A3271,A3206,ff
A3271,A3604,ff
A3271,A1159,ff
A3271,A2281,ff
A3271,A4251,ff
A3271,A1358,ff
A3271,A1585,ff
A3271,A6071,ff
A26,A3,ff
A3271,A472,ff
A905,A5194,ff
A905,A4572,ff
A4334,A6374,ff
A310,A5169,ff
A3595,A3798,ff
A779,A6309,ff
A779,A3798,ff
A779,A5998,ff
A779,A2403,ff
A2532,A6361,ff
A566,A3798,ff
A566,A2342,ff
A5827,A3798,ff
A5827,A2109,ff
A2167,A2440,ff
A6035,A6024,ff
A4102,A3901,ff
A4102,A2306,ff
A4102,A3232,ff
A1622,A3006,ff
A487,A5989,ff
A4474,A3798,ff
A4474,A5886,ff
A4474,A437,ff
A4474,A5989,ff
A1482,A495,ff
A1482,A1657,ff
A3154,A3798,ff
A3154,A3375,ff
A231,A3798,ff
A231,A4839,ff
A231,A4240,ff
A231,A5989,ff
A231,A3618,ff
A231,A3291,ff
A5988,A3798,ff
A5988,A3915,ff
A3097,A3555,ff
A5988,A2853,ff
A5988,A1512,ff
A6160,A2533,ff
A6160,A3616,ff
A6160,A2856,ff
A6160,A1953,ff
A6318,A443,ff
A2294,A2533,ff
A2294,A3444,ff
A2294,A992,ff
A2294,A4451,ff
A2294,A4259,ff
A2294,A5201,ff
A2294,A581,ff
A2294,A2010,ff
A2294,A1250,ff
A2294,A6382,ff
A2294,A2937,ff
A2294,A3872,ff
A4322,A3798,ff
A2359,A3798,ff
A543,A3798,ff
A543,A5989,ff
A543,A5389,ff
A4768,A1159,ff
A4768,A3346,ff
A4768,A4251,ff
A5788,A3745,ff
A4768,A1585,ff
A4768,A6323,ff
A1730,A5447,ff
A1730,A3837,ff
A1730,A1250,ff
A1730,A1012,ff
A2165,A3798,ff
A2165,A5989,ff
A6166,A6257,ff
A6166,A3852,ff
A6166,A2525,ff
A6166,A5319,ff
A6166,A3798,ff
A6166,A275,ff
A2609,A6000,ff
A6166,A3338,ff
A6166,A3571,ff
A3673,A3798,ff
A3673,A5147,ff
A4698,A3798,ff
A4698,A3271,ff
A4698,A4473,ff
A4698,A4794,ff
A4698,A533,ff
A4698,A4189,ff
A4698,A3555,ff
A4698,A2578,ff
A4892,A4240,ff
A4892,A2104,ff
A4892,A5989,ff
A788,A3798,ff
A788,A5989,ff
A6297,A5957,ff
A2428,A3798,ff
A2428,A3555,ff
A2428,A3618,ff
A3076,A1991,ff
A3076,A4814,ff
A3076,A4291,ff
A3076,A2326,ff
A3076,A5867,ff
A3076,A2301,ff
A5730,A3492,ff
A5730,A3798,ff
A4098,A6134,ff
A5730,A3592,ff
A5730,A3605,ff
A413,A4240,ff
A413,A3905,ff
A5449,A5989,ff
A413,A1840,ff
A413,A2403,ff
A413,A1912,ff
A4473,A6347,ff
A413,A3605,ff
A413,A3555,ff
A413,A3902,ff
A413,A6050,ff
A413,A5599,ff
A413,A6333,ff
A5557,A2525,ff
A413,A3507,ff
A413,A1773,ff
A413,A1849,ff
A413,A5989,ff
A413,A1585,ff
A413,A3618,ff
A413,A4983,ff
A1355,A2492,ff
A413,A2492,ff
A2570,A1159,ff
A2429,A5208,ff
A152,A3798,ff
A879,A2609,ff
A2429,A1159,ff
A4627,A4068,ff
A4627,A3006,ff
A4627,A3798,ff
A4627,A6215,ff
A4627,A5989,ff
A359,A3798,ff
A3767,A4412,ff
A359,A3555,ff
A359,A3618,ff
A359,A3767,ff
A6375,A3852,ff
A6375,A2525,ff
A6375,A3798,ff
A6375,A3618,ff
A6375,A802,ff
A6375,A4983,ff
A1395,A3798,ff
A1395,A3618,ff
A3127,A3798,ff
A4102,A3798,ff
A4102,A5464,ff
A4102,A1569,ff
A4102,A3605,ff
A4102,A5788,ff
A4102,A3555,ff
A1367,A1159,ff
A4102,A6050,ff
A4102,A2841,ff
A4102,A4222,ff
A4102,A3696,ff
A4102,A4687,ff
A4102,A1673,ff
A4102,A3074,ff
A2435,A971,ff
A2435,A1673,ff
A2435,A4813,ff
A2435,A1159,ff
A2435,A3618,ff
A2435,A1011,ff
A2435,A3018,ff
A638,A3852,ff
A638,A3798,ff
A638,A5289,ff
A638,A5989,ff
A638,A3618,ff
A5845,A6050,ff
A5857,A2046,ff
A5857,A5319,ff
A5857,A2989,ff
A5857,A1219,ff
A5857,A3105,ff
A5857,A2748,ff
A4824,A837,ff
A5494,A3851,ff
A5857,A1805,ff
A5857,A1291,ff
A5857,A2866,ff
A5857,A3989,ff
A5857,A4520,ff
A5857,A1912,ff
A5857,A3036,ff
A5857,A1288,ff
A5857,A3605,ff
A5857,A5788,ff
A5857,A3555,ff
A1912,A470,ff
A5857,A4264,ff
A5857,A1159,ff
A5857,A1358,ff
A5857,A3618,ff
A5857,A1570,ff
A5857,A2292,ff
A5857,A1293,ff
A5857,A1011,ff
A2587,A5478,ff
A6282,A3852,ff
A6282,A3346,ff
A6282,A3798,ff
A6282,A5368,ff
A6282,A1585,ff
A6282,A5135,ff
A6282,A3618,ff
A2895,A4240,ff
A2895,A4124,ff
A2895,A4849,ff
A2895,A4313,ff
A2895,A1840,ff
A2895,A2403,ff
A2895,A3989,ff
A2895,A4520,ff
A2895,A4973,ff
A2895,A3605,ff
A2895,A3555,ff
A2895,A1367,ff
A2895,A6358,ff
A2895,A6050,ff
A2895,A2408,ff
A2895,A5182,ff
A2895,A1773,ff
A2895,A2358,ff
A2895,A1849,ff
A2895,A1673,ff
A2895,A5056,ff
A2895,A3991,ff
A2895,A2550,ff
A2895,A5989,ff
A2895,A4010,ff
A2895,A520,ff
A2895,A3012,ff
A2895,A1159,ff
A2895,A2281,ff
A2895,A1585,ff
A2895,A3618,ff
A2895,A1570,ff
A2895,A2448,ff
A2895,A3571,ff
A2895,A1011,ff
A2895,A2492,ff
A2895,A4448,ff
A2895,A3291,ff
A2895,A2992,ff
A5365,A1436,ff
A2895,A5189,ff
A736,A3852,ff
A736,A2525,ff
A736,A4814,ff
A736,A5892,ff
A736,A3798,ff
A736,A494,ff
A736,A3105,ff
A736,A1671,ff
A736,A5732,ff
A712,A155,ff
A712,A4727,ff
A712,A4289,ff
A712,A2152,ff
A712,A3,ff
A2694,A3945,ff
A712,A815,ff
A712,A1353,ff
A712,A179,ff
A113,A1173,ff
A113,A837,ff
A113,A5093,ff
A113,A4351,ff
A113,A3989,ff
A113,A5788,ff
A113,A3555,ff
A664,A1071,ff
A664,A5989,ff
A664,A2157,ff
A664,A2492,ff
A5653,A3798,ff
A1869,A1051,ff
A1869,A3798,ff
A1869,A4240,ff
A4108,A1250,ff
A4685,A3259,ff
A4685,A319,ff
A4685,A1592,ff
A4685,A4809,ff
A4685,A5297,ff
A4685,A828,ff
A5657,A1559,ff
A1254,A3798,ff
A1254,A5989,ff
A2458,A3798,ff
A4951,A3529,ff
A4942,A5447,ff
A4942,A1250,ff
A1653,A3798,ff
A1653,A5637,ff
A1787,A607,ff
A5334,A3484,ff
A2757,A3618,ff
A4579,A3798,ff
A863,A494,ff
A863,A1358,ff
A863,A2066,ff
A863,A3806,ff
A3038,A82,ff
A3038,A5892,ff
A3038,A3798,ff
A3038,A2109,ff
A121,A3555,ff
A121,A716,ff
A1444,A1039,ff
A1444,A3956,ff
